draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
70	2.125239395098233e-05	0.03215239152226179
71	2.0474043275348075e-05	0.03487600945723421
72	1.642546633412456e-05	0.03206808981647398
73	1.126463435968672e-05	0.02964687692789627
74	1.9261838844923662e-05	0.04223079899463228
75	1.3161932755634265e-05	0.03264032919346517
76	2.054063900461256e-05	0.04809126857991719
77	2.7941812343668104e-05	0.036990842305278104
78	2.073873282790184e-05	0.02491547916249541
79	2.6526972619844713e-05	0.02799384225990245
80	2.7976739980561938e-05	0.040600784897846465
81	2.712281946770645e-05	0.03286522191811431
82	1.2601412539170465e-05	0.026213875082726212
83	2.045095724456658e-05	0.025508051054978026
84	2.0170032547839334e-05	0.019066443081623335
85	2.4848743711891608e-05	0.03456523455193368
86	2.4287781696052946e-05	0.03310962890826438
87	1.5134856342802205e-05	0.0431229661634053
88	1.765743684278842e-05	0.04151705629041144
89	2.967150368307636e-05	0.027403681623405673
90	1.4606537448842716e-05	0.035770886904154836
91	1.8837983381675416e-05	0.029381569666255547
92	2.1730768315693372e-05	0.0395735144356254
93	1.7931576621499357e-05	0.04772052467985877
94	1.414088334929231e-05	0.04167430541852124
95	2.3169301366310346e-05	0.03560308787053914
96	3.3564751809461724e-05	0.033717852281120814
97	2.406727374001938e-05	0.04102495619543389
98	2.71782521716335e-05	0.03475080044827783
99	1.355420063972601e-05	0.03654840903335421
100	2.7212098849593858e-05	0.033764451211459656
101	2.8248417825227357e-05	0.028247282935695263
102	1.996131507530502e-05	0.03983469568563511
103	2.6221051647609683e-05	0.036270142905540065
104	1.9543809916533483e-05	0.03399660861355849
105	1.7873168690840657e-05	0.03253851737820551
106	2.0448157499811104e-05	0.039409496173162806
107	1.6584907859440445e-05	0.03434871856025254
108	1.879182274563962e-05	0.038136222782277934
109	2.3764798916386942e-05	0.03417834948507767
110	2.1492278190843317e-05	0.028909487950228102
111	2.0756286890633024e-05	0.048016929304808886
112	2.7113312886961616e-05	0.025847593645183076
113	1.661914254466601e-05	0.035009601297814164
114	1.6438719391109746e-05	0.03533231777853035
115	8.437206654138274e-06	0.041469343984974545
116	1.6110159863691464e-05	0.02907684847371364
117	2.169842392236998e-05	0.031001277681095812
118	1.6097016996841074e-05	0.03181753925247832
119	2.4553362706958293e-05	0.029586132036888035
120	1.9204289688989906e-05	0.027239662384596103
121	2.488396675920379e-05	0.050543094042919484
122	3.311811657505381e-05	0.048336807611197435
123	2.776358172139337e-05	0.03231593196981897
124	2.042747513897325e-05	0.04003402401932055
125	2.51211011999819e-05	0.033184136249943236
126	1.7749573817844866e-05	0.03473698997028479
127	2.0291825601675972e-05	0.033477781617929886
128	1.8820796855195665e-05	0.027462911682654828
129	1.7055079479078028e-05	0.03504119001696361
130	1.9907480576758507e-05	0.02569242273202263
131	2.733742789060023e-05	0.03268356469796299
132	2.2611627727375794e-05	0.02939546438971139
133	2.3570503128289566e-05	0.034222859924214755
134	1.7612577815295793e-05	0.02195574577313239
135	2.164460055593953e-05	0.0366292086200152
136	2.677635200107331e-05	0.02979449320583083
137	2.5742347892598882e-05	0.03830966236282593
138	1.6320266566421937e-05	0.028749909389219397
139	1.695467120343963e-05	0.0389550189711825
140	3.2158580037022766e-05	0.025727585321772745
141	1.3379774190691585e-05	0.03356064211993706
142	2.6212247271367728e-05	0.03794750481767267
143	1.9409903417276497e-05	0.043628084655583294
144	1.6471054360922555e-05	0.03155504652897759
