draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
500	1.9825519525749902e-05	0.02907521281488961
501	2.0050697782589277e-05	0.02521517201482286
502	2.1239755187210663e-05	0.016532464371624492
503	1.7690437738124287e-05	0.014569362105369299
504	2.4963322705198743e-05	0.02649418876771774
505	2.043843189440675e-05	0.0400699857160426
506	1.4551787911563918e-05	0.024659022782547196
507	1.2086060881660518e-05	0.022513315834331818
508	2.117170408952318e-05	0.024609593524463874
509	1.027956746473685e-05	0.019868208706026867
510	2.1391142617885328e-05	0.02466699929961315
511	1.9744061942814084e-05	0.02784184415591854
512	2.443110650403313e-05	0.02333442059861654
513	2.4445687544276395e-05	0.0250923085075777
514	2.398585522338237e-05	0.022961911886014517
515	2.1371998675100146e-05	0.024664190538371024
516	2.3588845061178754e-05	0.020966688626591796
517	2.602389924899473e-05	0.02384273301129236
518	1.0533444108512188e-05	0.03683343957752658
519	1.8610880443505062e-05	0.022781296478548645
520	1.5239058008237327e-05	0.02942464133043037
521	2.7480664331530624e-05	0.019191123314239302
522	2.4959426740647772e-05	0.019931789849395372
523	1.3246843975071865e-05	0.03265454580869265
524	1.3984137212860737e-05	0.02512909110403312
525	1.3735679874136986e-05	0.015915715882328686
526	2.614928692955959e-05	0.03212107139572375
527	1.9655354888320486e-05	0.0242985428670592
528	1.9204186466520272e-05	0.029596179377738965
529	1.5422195571537442e-05	0.02480637590107828
530	2.5457379442699046e-05	0.03080629959601142
531	9.701638011352931e-06	0.022962990884774343
532	2.0747015820317058e-05	0.022993121868782603
533	2.3097474030467358e-05	0.025259253660997807
534	2.5320215090655906e-05	0.035011243552820495
535	1.8374475273634505e-05	0.03128425163438785
536	1.7480198683930692e-05	0.030981973456151692
537	2.2254018091708017e-05	0.03167918911887348
538	7.885719273535707e-06	0.01862911889206691
539	2.4862518553013524e-05	0.01947501425890267
540	2.14159930950978e-05	0.017718864251122943
541	2.4067178622334817e-05	0.03977469228288151
542	2.383022428253251e-05	0.02490916617268126
543	1.7667439607377267e-05	0.026319986434844247
544	1.8571147922433195e-05	0.015446238724073039
545	2.2069975186514434e-05	0.03499148970748338
546	2.47058584778026e-05	0.03282636625469158
547	2.804074424156422e-05	0.02679404447627137
548	1.5427512118791967e-05	0.02313947148776753
549	2.137727007322371e-05	0.031656450644089104
550	2.366398842698625e-05	0.027255959935492582
551	2.5203391677053322e-05	0.030937390479367437
552	1.837050614783564e-05	0.015894111349931846
553	2.0940370381250517e-05	0.026842008990523504
554	1.6023035546368358e-05	0.023251354957722098
555	2.2374787153195408e-05	0.023256574630974476
556	1.542401638603575e-05	0.028475962701637124
