draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
503	1.6169038596525187e-05	0.030679652984139383
504	2.2242080991247137e-05	0.041263219230635084
505	1.7614214331301836e-05	0.02210253559948172
506	1.8897537883255655e-05	0.035918925532872376
507	2.1877729104058385e-05	0.03844051952569569
508	1.881831082362062e-05	0.041069084006519097
509	1.6429297594072745e-05	0.029971916655943065
510	2.224724012224455e-05	0.030083016103619346
511	1.7087890338995937e-05	0.03503383547960942
512	2.8579078868273822e-05	0.027796931066860018
513	1.9941015636237847e-05	0.03153474979224295
514	1.8898417644519494e-05	0.031318013910344514
515	2.4794529186911163e-05	0.033896537009248495
516	2.052749919216612e-05	0.04152363513577545
517	2.3179725199218293e-05	0.03502966684097071
518	1.0224273319203725e-05	0.036059277969224146
519	2.3429453776091513e-05	0.030864802424744972
520	2.709221770974546e-05	0.03148819273147699
521	1.693111569248118e-05	0.03657348361166707
522	2.121314451947187e-05	0.030433206615503708
523	2.2299195432118335e-05	0.037941126646936774
524	2.087113639165361e-05	0.02811649251711179
525	2.288611873479951e-05	0.046394649222113615
526	3.583696327841279e-05	0.025018338511514013
527	1.7969843733811608e-05	0.042115992362180804
528	2.8783412397259678e-05	0.035606097744232235
529	1.3953172870062591e-05	0.03172190941496583
530	1.9281343115046257e-05	0.036297941077441526
531	2.0991614505361245e-05	0.04259548711638872
532	1.6212515974056707e-05	0.02567706822333629
533	3.434039470467942e-05	0.03195691121184291
534	2.8891263644414966e-05	0.027255889223811863
535	2.7258694256904192e-05	0.028111240065732568
536	2.334555970556762e-05	0.0372780258776009
537	2.0612752701397452e-05	0.026560832444793236
538	1.1249094611698318e-05	0.03710702272201946
539	2.331456746001992e-05	0.032186535232230196
540	2.397710437149203e-05	0.03591118404581928
541	1.8663093138915343e-05	0.04041368354877167
542	2.1106317440844347e-05	0.030170485186847174
543	1.8200298485926414e-05	0.041054522480871825
544	2.106415795366523e-05	0.04955936792969412
545	1.6582310830320912e-05	0.032589471731826
546	1.9616250789694645e-05	0.033200093639474654
547	2.0137487613480776e-05	0.04081335183807322
548	1.801098288151115e-05	0.03550228483039014
549	2.561365661263304e-05	0.02931329239634871
550	3.061331913806198e-05	0.038502339160173316
551	2.4953875191718877e-05	0.030522017776128077
552	2.4210847320016438e-05	0.03739053765785443
553	1.5583312721847986e-05	0.03882265499140203
554	2.4662824008925277e-05	0.03535009652809176
555	1.9301443034414056e-05	0.02431033244898667
