draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
191	2.1603842149928165e-05	0.024694803818321176
192	1.3764285084538752e-05	0.024599719079162148
193	1.6719192826662732e-05	0.025560089777784678
194	2.486154009145175e-05	0.03463989434991788
195	1.1730264430104276e-05	0.024305971248614208
196	1.54929312841251e-05	0.01992854151227406
197	1.6002967193780998e-05	0.026377278452247986
198	2.0834140129932788e-05	0.017656666346271756
199	1.1977690338310643e-05	0.027629464445656768
200	1.3478028862423663e-05	0.032753916291344096
201	1.7986579980836144e-05	0.019482159735515214
202	2.2450923716797744e-05	0.0320375634593756
203	2.2636828219117777e-05	0.019697709947229566
204	1.414554779711856e-05	0.024256414943321453
205	1.699075538698358e-05	0.024163220883943015
206	1.6256350058564684e-05	0.030161131407904385
207	1.5107950809920695e-05	0.028433458207303586
208	1.493265975791025e-05	0.03424935136887625
209	1.5746855099994794e-05	0.0408189912820806
210	1.5146827106876648e-05	0.03360576124316371
211	1.0579563824671123e-05	0.026774151383629954
212	1.925437249482992e-05	0.024329579705077826
213	1.9810877365258883e-05	0.02528392267095578
214	6.619163132721116e-06	0.02786709028543624
215	1.305166762215551e-05	0.031053611401108468
216	1.6090338672863913e-05	0.03836323176880864
217	2.0621199583945038e-05	0.0276933266440354
218	1.985214932305121e-05	0.030715575060375106
219	1.0045406390876005e-05	0.030045882706564764
220	1.6434949848112557e-05	0.02993436154644827
221	1.0106465087342947e-05	0.03086015059763344
222	1.3365858036379352e-05	0.027591056041703768
223	1.373831312866114e-05	0.02967896757606072
224	1.6645477053330027e-05	0.025180841663097774
225	2.1214191397916915e-05	0.021743001289065422
226	2.041798845423687e-05	0.027840840782905035
227	1.2314162838755749e-05	0.03012215318556222
228	1.3494762870835258e-05	0.022763832010524662
229	1.5311246382411492e-05	0.02279460353274472
230	1.7781106812829114e-05	0.026113436706004804
231	1.5966551254617545e-05	0.022917519485400835
232	1.0988162547653259e-05	0.027389990820274237
233	2.036998983672572e-05	0.023085288197075712
234	1.3227370576122943e-05	0.026825482472993066
235	1.693427540911882e-05	0.028541398430045217
236	9.643502527141579e-06	0.03242307632227224
237	2.1372016973292968e-05	0.024464446928291854
238	1.9029803523166675e-05	0.017973664549830543
239	1.5757770904567536e-05	0.0251162052533748
