program	Level 3 Annotation	cells	gene_coverage	score_zero_fraction	detection_layer	gene	gene_detection_fraction
exhausted_CD8	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.0021929824561403508
exhausted_CD8	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.047697368421052634
exhausted_CD8	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.0537280701754386
exhausted_CD8	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.03344298245614035
exhausted_CD8	Treg	463	1.0	0.7041036717062635	raw UMI counts (same sparse zero pattern as X verified globally)		
exhausted_CD8	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CD8A	0.01079913606911447
exhausted_CD8	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CD8B	0.01079913606911447
exhausted_CD8	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.0064794816414686825
exhausted_CD8	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.06479481641468683
exhausted_CD8	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.21814254859611232
exhausted_CD8	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.032397408207343416
exhausted_CD8	Treg (activated)	266	1.0	0.40601503759398494	raw UMI counts (same sparse zero pattern as X verified globally)		
exhausted_CD8	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CD8A	0.0037593984962406013
exhausted_CD8	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CD8B	0.015037593984962405
exhausted_CD8	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.015037593984962405
exhausted_CD8	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.11278195488721804
exhausted_CD8	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.48120300751879697
exhausted_CD8	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.09774436090225563
exhausted_CD8	Treg (quiescent)	119	1.0	0.8487394957983193	raw UMI counts (same sparse zero pattern as X verified globally)		
exhausted_CD8	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CD8A	0.0
exhausted_CD8	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CD8B	0.0
exhausted_CD8	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.0
exhausted_CD8	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.04201680672268908
exhausted_CD8	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.1092436974789916
exhausted_CD8	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.0
exhausted_CD8	Vascular	15530	1.0	0.4565357372826787	raw UMI counts (same sparse zero pattern as X verified globally)		
exhausted_CD8	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	CD8A	0.00051513200257566
exhausted_CD8	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	CD8B	0.00103026400515132
exhausted_CD8	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.007920154539600772
exhausted_CD8	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.014488087572440437
exhausted_CD8	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.5207340631036703
exhausted_CD8	Vascular	15530			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.035930457179652285
exhausted_CD8	Vascular smooth muscle	4711	1.0	0.6690723837826363	raw UMI counts (same sparse zero pattern as X verified globally)		
exhausted_CD8	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	CD8A	0.0004245383145828911
exhausted_CD8	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	CD8B	0.0
exhausted_CD8	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.0025472298874973467
exhausted_CD8	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.021226915729144556
exhausted_CD8	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.2753130970070049
exhausted_CD8	Vascular smooth muscle	4711			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.0619825939291021
exhausted_CD8	myCAF	10566	1.0	0.694302479651713	raw UMI counts (same sparse zero pattern as X verified globally)		
exhausted_CD8	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	CD8A	0.0001892863903085368
exhausted_CD8	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	CD8B	0.00028392958546280523
exhausted_CD8	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	LAG3	0.004353586977096347
exhausted_CD8	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	HAVCR2	0.015237554419837214
exhausted_CD8	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	ENTPD1	0.2501419647927314
exhausted_CD8	myCAF	10566			raw UMI counts (same sparse zero pattern as X verified globally)	LAYN	0.06246450880181715
mregDC_minus_CCL19	ADM	3233	1.0	0.9743272502319826	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.009279307145066501
mregDC_minus_CCL19	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.010516548097742036
mregDC_minus_CCL19	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0009279307145066501
mregDC_minus_CCL19	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.004330343334364367
mregDC_minus_CCL19	ADM	3233			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.0012372409526755336
mregDC_minus_CCL19	Acinar	5171	1.0	0.9769870431251209	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.011023012956874878
mregDC_minus_CCL19	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0038677238445175015
mregDC_minus_CCL19	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0009669309611293754
mregDC_minus_CCL19	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.004641268613421002
mregDC_minus_CCL19	Acinar	5171			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.003094179075614001
mregDC_minus_CCL19	Acinar (REG+)	186	1.0	0.967741935483871	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0
mregDC_minus_CCL19	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.026881720430107527
mregDC_minus_CCL19	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0
mregDC_minus_CCL19	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0
mregDC_minus_CCL19	Acinar (REG+)	186			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.005376344086021506
mregDC_minus_CCL19	Adipocyte	531	1.0	0.9623352165725048	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.003766478342749529
mregDC_minus_CCL19	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.003766478342749529
mregDC_minus_CCL19	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.005649717514124294
mregDC_minus_CCL19	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0018832391713747645
mregDC_minus_CCL19	Adipocyte	531			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.022598870056497175
mregDC_minus_CCL19	Alpha	2723	1.0	0.9955930958501653	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0029379360998898272
mregDC_minus_CCL19	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0003672420124862284
mregDC_minus_CCL19	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0
mregDC_minus_CCL19	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0003672420124862284
mregDC_minus_CCL19	Alpha	2723			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.0007344840249724568
mregDC_minus_CCL19	B	1573	1.0	0.7616020343293071	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.009535918626827717
mregDC_minus_CCL19	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_minus_CCL19	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.1621106166560712
mregDC_minus_CCL19	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.030514939605848695
mregDC_minus_CCL19	B	1573			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.05785123966942149
mregDC_minus_CCL19	Beta	3152	1.0	0.9907994923857868	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.004758883248730965
mregDC_minus_CCL19	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0009517766497461929
mregDC_minus_CCL19	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0012690355329949238
mregDC_minus_CCL19	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0015862944162436548
mregDC_minus_CCL19	Beta	3152			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.0006345177664974619
mregDC_minus_CCL19	CAF	44369	1.0	0.9555770921138633	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0004733034325767991
mregDC_minus_CCL19	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.038585498884356195
mregDC_minus_CCL19	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0029750501476255944
mregDC_minus_CCL19	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.001622754625977597
mregDC_minus_CCL19	CAF	44369			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.0011945277107890645
mregDC_minus_CCL19	CD4+ T	1839	1.0	0.7243066884176182	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	CD4+ T	1839			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.001087547580206634
mregDC_minus_CCL19	CD4+ T	1839			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_minus_CCL19	CD4+ T	1839			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.27297444263186516
mregDC_minus_CCL19	CD4+ T	1839			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0016313213703099511
mregDC_minus_CCL19	CD4+ T	1839			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.002175095160413268
mregDC_minus_CCL19	CD8+ T	2526	1.0	0.9703087885985748	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	CD8+ T	2526			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.001979414093428345
mregDC_minus_CCL19	CD8+ T	2526			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.000395882818685669
mregDC_minus_CCL19	CD8+ T	2526			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.022169437846397466
mregDC_minus_CCL19	CD8+ T	2526			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.003167062549485352
mregDC_minus_CCL19	CD8+ T	2526			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.001979414093428345
mregDC_minus_CCL19	CD8+ T (dysfunctional)	967	1.0	0.9317476732161324	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	CD8+ T (dysfunctional)	967			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.001034126163391934
mregDC_minus_CCL19	CD8+ T (dysfunctional)	967			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_minus_CCL19	CD8+ T (dysfunctional)	967			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0641158221302999
mregDC_minus_CCL19	CD8+ T (dysfunctional)	967			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0031023784901758012
mregDC_minus_CCL19	CD8+ T (dysfunctional)	967			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.0
mregDC_minus_CCL19	CD8+ T (progenitor dysfunctional)	142	1.0	0.9014084507042254	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	CD8+ T (progenitor dysfunctional)	142			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.007042253521126761
mregDC_minus_CCL19	CD8+ T (progenitor dysfunctional)	142			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_minus_CCL19	CD8+ T (progenitor dysfunctional)	142			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.08450704225352113
mregDC_minus_CCL19	CD8+ T (progenitor dysfunctional)	142			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.0
mregDC_minus_CCL19	CD8+ T (progenitor dysfunctional)	142			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.007042253521126761
mregDC_minus_CCL19	CD8+ T (terminally dysfunctional)	419	1.0	0.9689737470167065	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	CD8+ T (terminally dysfunctional)	419			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0
mregDC_minus_CCL19	CD8+ T (terminally dysfunctional)	419			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0
mregDC_minus_CCL19	CD8+ T (terminally dysfunctional)	419			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.01909307875894988
mregDC_minus_CCL19	CD8+ T (terminally dysfunctional)	419			raw UMI counts (same sparse zero pattern as X verified globally)	CD80	0.007159904534606206
mregDC_minus_CCL19	CD8+ T (terminally dysfunctional)	419			raw UMI counts (same sparse zero pattern as X verified globally)	CD86	0.00477326968973747
mregDC_minus_CCL19	Delta	556	1.0	0.9928057553956835	raw UMI counts (same sparse zero pattern as X verified globally)		
mregDC_minus_CCL19	Delta	556			raw UMI counts (same sparse zero pattern as X verified globally)	LAMP3	0.0035971223021582736
mregDC_minus_CCL19	Delta	556			raw UMI counts (same sparse zero pattern as X verified globally)	FSCN1	0.0035971223021582736
mregDC_minus_CCL19	Delta	556			raw UMI counts (same sparse zero pattern as X verified globally)	CCR7	0.0
